entry_id	record_type	figure	panel	status	source_path	sha256	generator_path	replication_unit	notes
creditfirst.support.c9b83b3e5e8eea4b	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/rows_648518346349539785.csv.gz	2fd3c60a8f6cf04f97828129b81adb44eb068086d7bf877afedf5bf734e41c71		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.dcdc307fc0af7022	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/rows_648518346349539825.csv.gz	4db7be864567be56ba75ba6806f16b172bb6142547721e55f698a714ab531921		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.57b38eb54217431c	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/rows_648518346349539864.csv.gz	87717948a6a291ac7e97e77556ce2f83bd178660f51e209f3b9f70ad53cc3d8c		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.d4f26acdb9d228c9	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cohort_inclusion.csv	52ff78114d8041a597704268d5699ef5c3eaa8e0f065d0f1fa83affd4bb5c0ef		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.46087f55f46834cc	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cohort_method_summary.csv	5a8ac6b4a2f2aebaf5eaafb45919be23d95662e71e71226b1bd39b13d0d64fd8		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.4578d86c5dd7a8c1	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/operator_audit.csv	51ae1f83902dbf7eaec7f664b611b1c3be69d9424d6d997913d549de0dd30f6b		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.16240fb2d23ba505	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/summary.json	85607aa5a4cec1b12a2b213ba0995cfe4c11585e39e292a5aa5e8d8c3a6f0d5b		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.b643a70005361202	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/protocol_freeze.json	425448bdbecaf9e3c76fabf134a87ba5870d53fd5821c09a4aa7541f53835db0		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.a376fa30d1c1d8ec	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/v661/cells/audit_864691134941194851.json	3c15806c9b0c159b6566d3c3b032c9d31e13b5cbab5f2761e8145e1c11764861		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.537fa07d7ae3a2c0	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/v661/cells/audit_864691135082534135.json	4b638486cf474ac5d9229f3d4625af024b9d94eea274cd01db35f70ea98235ac		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.f8ac728d75111c83	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/v661/cells/audit_864691135334986985.json	e996da12969f77a6fd89a690be1d2dace54d9906379288a8a57fb3fc52204a31		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.946991da47c82433	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/v661/cells/audit_864691135342193329.json	622ed7ce480b1117d70df73dcc4b5090d77afdf024f560e579d8f8dd1ed283c9		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.56084a9a9279cc5a	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/v661/cells/audit_864691135367232761.json	589052859503d93af39877867e27b8c65d67b6d2bbc6000cde566050484ae13c		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.2073acc0779c6308	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/v661/cells/audit_864691135404231406.json	a5c1da145dfb44ff216e245037bb7fbf520cf59008a48b2634bab880e2d99c97		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.35eebffa9a8b6b11	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/v661/cells/audit_864691135404277230.json	2662c13b0135b0dfdfc905cc5ecbca5eaac7dce7fe5f229f3127057973654627		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.2953712a46ffc67c	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/v661/cells/audit_864691135416557754.json	fd60dca483b240f8ce8849d6590607060b7b53c9c5ce2eb40492a56d46722cc7		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.800e6cbd009919b5	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/v661/cells/audit_864691135455195242.json	4cdb70392d9d16cd845cd1c9f794f5a58d588ed5be5eb1e78643a7c5bc0862e6		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.5fded69b781ac3f4	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/v661/cells/audit_864691135468547212.json	c61c34273bcf6921dc475165cfcc20109680e2c3b63b77e433de73dcdcbdc37c		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.a1dec71a58dc106c	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/v661/cells/audit_864691135495249040.json	58bdb122203e7b7906ce35e612d2b03372143729fb99596a4108fb69285aa90a		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
